,Unnamed: 0.1,Unnamed: 0,id,region,country,area,latitude,longitude,site_name,basin,formation,unit_designation,type,storage_unit_type,discovery_status,age,publication,project_history,development_plan,containment_summary,assessment_notes,simulation_model,year_of_publication,date_of_assessment,author,site_area_km2,depth,thickness_m,ntg,porosity,permeability_md,brine_salinity,co2_density,well_count,well_density,single_well_discovery_area,pressure_psig,source_of_storage_efficiency_factor,storage_efficiency,pore_compressibility,frac_pressure,pre_injection_pressure,source_of_analogue,assessment,stored_low,stored_mid,stored_high,on_injection_low,on_injection_mid,on_injection_high,approved_for_development_low,approved_for_development_mid,approved_for_development_high,justified_for_development_low,justified_for_development_mid,justified_for_development_high,development_pending_low,development_pending_mid,development_pending_high,development_on_hold_low,development_on_hold_mid,development_on_hold_high,development_not_viable_low,development_not_viable_mid,development_not_viable_high,development_unclarified_low,development_unclarified_mid,development_unclarified_high,inaccessible_subcommercial_low,inaccessible_subcommercial_mid,inaccessible_subcommercial_high,prospect_low,prospect_mid,prospect_high,lead_low,lead_mid,lead_high,sequence_play_low,sequence_play_mid,sequence_play_high,basin_play_low,basin_play_mid,basin_play_high,undiscovered_inaccessible_low,undiscovered_inaccessible_mid,undiscovered_inaccessible_high,total_low,total_mid,total_high,sum_low,sum_mid,sum_high,flowtest,rocktype,project_spec,p50_pore_volume_mmcum,prop_considered_discovered
577,577,577,10578,Americas,USA,Alabama,33.698055555555555,-87.7786111111111,Black Warrior Basin,Black Warrior,Cambrian-Pennsylvanian (undifferentiated),Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015). Site characterisation project of storage resource in Cambrian through Pennsylvanian age rocks (clastic and carbonate). Saline formations represent biggest opportunity with additional options existing in mature oil and gas fields.,None available. ,Not available.,Undiscovered. Prospective: Sequence Play,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,3209.0,5983.0,,,,,,,435.0,3209.0,5983.0,435.0,3209000000.0,5983.0,No,Carbonate,NO,,
578,578,578,10579,Americas,USA,Alabama,34.17058333333334,-88.18555555555555,Citronelle Project,Northeast Gulf Salt,Paluxy Formation,Saline Aquifer,Saline,Hybrid or Unspecified,Discovered,Lower Cretaceous,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,A SECARB demonstration project. Post-combustion capture at plant with transport to storage reservoir. Injection started Aug 2012. Currently in post-injection monitoring phase.,,Structural 4-way trap,"Discovered. Commercial. 114,104 metric tonnes stored.",,,Cycle 1,SB,6.5,2932,335,43.0,19.5,284,,,27.0,4.153846153846154,200.0,2.05463848,,,,0,0,,Assessed,,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.114,0.0,0.0,114000.0,0.0,No,Clastic,YES,,1.0
579,579,579,10580,Americas,USA,Alaska,64.06833333333333,-152.27805555555557,Alaska State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,No storage resource available from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,DISCOVERED: INACCESSIBLE (no details of field availability): No resource estimate available.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No,Carbonate,NO,,1.0
580,580,580,10581,Americas,USA,Alaska,64.07222222222222,-152.27916666666667,Alaska State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,No storage resource available from DOE Atlas V (2015),None available.,Not specified.,Undiscovered. No resource estimate available.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No,Carbonate,NO,,
581,581,581,10582,Americas,USA,Arizona,34.27444444444444,-111.66027777777778,Arizona State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimates derived from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,DISCOVERED: INACCESSIBLE (no details of field availability provided). Extremely limited resource. Maximum potential reported at High range: 10Mt,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,0.0,0.0,10.0,0.0,0.0,10.0,No,Carbonate,NO,,1.0
582,582,582,10583,Americas,USA,Arizona,34.27555555555556,-111.6613888888889,Arizona State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,,None available.,Not specified.,Undiscovered,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,420.0,1140.0,,,,110.0,420.0,1140.0,110.0,420000000.0,1140.0,No,Carbonate,NO,,
583,583,583,10584,Americas,USA,Arkansas,34.895,-92.44361111111112,Arkansas State-wide evaluation - Petroleum,Arkoma,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,DISCOVERED: INACCESSIBLE (no details of field availability provided).,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,110.0,180.0,250.0,,,,,,,,,,,,,,,,110.0,180.0,250.0,110.0,180000000.0,250.0,No,Carbonate,NO,,1.0
584,584,584,10585,Americas,USA,Arkansas,34.89388888888889,-92.4425,Arkansas State-wide evaluation - Saline,Arkoma,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015). ,None available.,Not specified.,Undiscovered. Prospective: Basin Play.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4380.0,21200.0,59840.0,,,,4380.0,21200.0,59840.0,4380.0,21200000000.0,59840.0,No,Carbonate,NO,,
585,585,585,10586,Americas,USA,California,37.18416666666666,-119.46972222222225,California State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,Discovered: Inaccessible (no field availability details provided).,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,3560.0,4850.0,6630.0,,,,,,,,,,,,,,,,3560.0,4850.0,6630.0,3560.0,4850000000.0,6630.0,No,Carbonate,NO,,1.0
586,586,586,10587,Americas,USA,California,37.18527777777778,-119.47083333333332,California State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015). Basin Play is summed resource derived from regional evaluations by WESTCARB partnership.,None available.,Not specified.,Undiscovered. Prospective: Basin Play,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30270.3,147316.0,416438.0,,,,30270.3,147316.0,416438.0,30270.3,147316000000.0,416438.0,No,Carbonate,NO,,
587,587,587,10588,Americas,USA,California,33.47277777777778,-118.23305555555557,Offshore: Wilmington Graben Project (Miocene),Los Angeles,Miocene and Pliocene (un-differentiated),Saline Aquifer,Saline,Hybrid or Unspecified,Discovered,,"Dressel, B. (2015). Recent Site Characterisation Studies Being Investigated by the Department of Energy (DOE)/National Energy Technology Laboratory (NETL) for Potential Geological Storage of CO2. Retrieved from: http://www.searchanddiscovery.com/documents/2015/80496dressel/ndx_dressel.pdf",Regionally-produced 5Mt CO2 emissions. SoCalCarb Research program evaluating Plio-Miocene sediments in Wilmington Graben (LA Basin offshore Long Beach Harbor area). Geomechanics Technologies study previously (?) estimated storage resource. New seismic data acquired plus 2 data wells drilled. No known current evaluation program.,"4 scenarios simulated based on static geomodel. Injection likely to only be successful into Miocene sands at 2160m depth. Shallow (1500m) Pliocene sands do not retain injected CO2 (where modelled). Single injection well modelled. Updated resource estimate derived from Dressel, B. 2015: http://www.searchanddiscovery.com/documents/2015/80496dressel/ndx_dressel",,Discovered (2 wells drilled plus existing hydrocarbon province). Dynamic simulation. Storage resource updated 2019 using data for Miocene derived from Dressel 2015. CONTINGENT: DEVELOPMENT NOT VIABLE,,,Cycle 1,SB,220.0,2040,60,,27.5,45,,,25.0,0.1136363636363636,200.0,0.0,Dynamic simulation,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,59.7,234.0,632.0,,,,,,,,,,,,,,,,,,,,,,59.7,234.0,632.0,59.7,234000000.0,632.0,No,Clastic,YES,,1.0
588,588,588,10589,Americas,USA,Colorado,38.99722222222222,-105.54777777777778,Colorado State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,Discovered: Inaccessible (no field availability details provided).,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,1310.0,2350.0,2660.0,,,,,,,,,,,,,,,,1310.0,2350.0,2660.0,1310.0,2350000000.0,2660.0,No,Carbonate,NO,,1.0
589,589,589,10590,Americas,USA,Colorado,38.998333333333335,-105.54888888888888,Colorado State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015). High level resource estimate based on regional evaluations by SWP group.,None available.,Not specified.,Undiscovered. Prospective: Basin Play. No aggradation adjustments made in 2019 Assessment. Potential for breakdown in future assessments.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33480.0,131110.0,353820.0,,,,33480.0,131110.0,353820.0,33480.0,131110000000.0,353820.0,No,Carbonate,NO,,
590,590,590,10591,Americas,USA,Colorado,40.515277777777776,-107.54638888888888,RMCCS - Rocky Mountain Region,Sand Wash - Piceance,Entrada Fm,Saline Aquifer,Saline,"Open, no identified structural/ stratigraphic confinement",Discovered,Mid Jurassic,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,"Multiple formation evaluation on Colorado Plateau (nr. Craig, CO). Cretaceous Dakota Fm, Jurassic Entrada Fm, Pennsylvanian Weber sst. Potential for extending storage to other sites on CO Plateau. Deep characterisation well drilled: core and log data collected. No published, active evaluation program on-going.","Detailed 3D model (based on 2d seismic, multiple well logs, lithological, petrophysical & geochemical analyses) constructed. Injectivity, potential CO2 storage resource and  flow characteristics modelled. No details provided in DOE Atlas V.",,DISCOVERED. CONTINGENT: DEVELOPED NOT VIABLE,,,Cycle 1,SB,,2735,45,,10,1,,,20.0,,200.0,0.0,,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,13570.0,38000.0,,,,,,,,,,,,,,,,,,,,,,,13570.0,38000.0,0.0,13570.0,38000000000.0,0.0,No,Clastic,YES,,
591,591,591,10592,Americas,USA,Connecticut,41.621944444444445,-72.72722222222222,Connecticut State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,DISCOVERED: INACCESSIBLE (no details of field availability provided),,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No,Carbonate,NO,,1.0
592,592,592,10593,Americas,USA,Connecticut,41.62305555555555,-72.72833333333334,Connecticut State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified.,Undiscovered. No storage resource estimate available for 2019 Assessment.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No,Carbonate,NO,,
593,593,593,10594,Americas,USA,Delaware,38.98972222222222,-75.505,Delaware State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,DISCOVERED: INACCESSIBLE (no details of field availability provided). No storage resource estimate available for 2019 Assessment.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No,Carbonate,NO,,1.0
594,594,594,10595,Americas,USA,Delaware,38.990833333333335,-75.50611111111111,Delaware State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified.,Undiscovered. Prospective: Basin Play.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,40.0,,,,40.0,40.0,40.0,40.0,40000000.0,40.0,No,Carbonate,NO,,
595,595,595,10596,Americas,USA,District of Columbia,38.91,-77.01472222222222,District of Columbia State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,DISCOVERED: INACCESSIBLE (no details of field availability provided). No storage resource estimate available for 2019 Assessment.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No,Carbonate,NO,,1.0
596,596,596,10597,Americas,USA,District of Columbia,38.91111111111111,-77.01583333333333,District of Columbia State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified.,Undiscovered. No storage resource estimate available for 2019 Assessment.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No,Carbonate,NO,,
597,597,597,10598,Americas,USA,Florida,28.63055555555556,-82.44972222222222,Florida State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,DISCOVERED: INACCESSIBLE (no details of field availability provided),,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,50.0,,,,,,,,,,,,,,,,20.0,30.0,50.0,20.0,30000000.0,50.0,No,Carbonate,NO,,1.0
598,598,598,10599,Americas,USA,Florida,28.631666666666668,-82.44861111111112,Florida State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015). Further breakdown of source of storage resource may be possible through DOE Regional Partnership SECARB studies.,None available.,Not specified.,Undiscovered. Prospective: Basin Play,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101370.0,246450.0,552050.0,,,,101370.0,246450.0,552050.0,101370.0,246450000000.0,552050.0,No,Carbonate,NO,,
599,599,599,10600,Americas,USA,Georgia,32.64138888888889,-83.44250000000001,Georgia State-wide evaluation - Petroleum,,Undifferentiated,Oil & Gas Fields,Petroleum,Structural/Stratigraphic Trap,Discovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015),None available.,Not specified. Containment within a depleted field.,Undiscovered. No storage resource available for 2019 Assessment.,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015 - From local knowledge or simulations OR Production method,,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No,Carbonate,NO,,1.0
600,600,600,10601,Americas,USA,Georgia,32.6425,-83.44361111111111,Georgia State-wide evaluation - Saline,,Undifferentiated,Saline Aquifer,Saline,Hybrid or Unspecified,Undiscovered,,DOE-NETL. (2015). Carbon Storage Atlas V. US Department of Energy.,Storage resource estimate from DOE Atlas V (2015). Further breakdown of source of storage resource may be possible through DOE Regional Partnership SECARB studies.,None available.,Not specified.,Undiscovered. Prospective: Basin Play,,2015,Cycle 1,SB,,,,,,,,,0.0,,200.0,0.0,DOE-NETL Atlas V 2015,2,,0,0,,Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145330.0,148700.0,159020.0,,,,145330.0,148700.0,159020.0,145330.0,148700000000.0,159020.0,No,Carbonate,NO,,
